t,x(t),v(t),p(t),eKin(t)
0.5024955,10,0,0,0
0.5029955,10,0,0,0
0.5034955,10,0,0,0
0.5039955,10,0,0,0
0.5044956,10,0,0,0
0.5049956,10,0,0,0
0.5054956,10,0,0,0
0.5059956,10,0,0,0
0.5064957,10,0,0,0
0.5069957,10,0,0,0
0.5074957,10,0,0,0
0.5079957,10,0,0,0
0.5084957,10,0,0,0
0.5089958,10,0,0,0
0.5094958,10,0,0,0
0.5099958,10,0,0,0
0.5104958,10,0,0,0
0.5109959,10,0,0,0
0.5114959,10,0,0,0
0.5119959,10,0,0,0
0.5124959,10,0,0,0
0.512996,10,0,0,0
0.513496,10,0,0,0
0.513996,10,0,0,0
0.514496,10,0,0,0
0.5149961,10,0,0,0
0.5154961,10,0,0,0
0.5159961,10,0,0,0
0.5164961,10,0,0,0
0.5169961,10,0,0,0
0.5174962,10,0,0,0
0.5179962,10,0,0,0
0.5184962,10,0,0,0
0.5189962,10,0,0,0
0.5194963,10,0,0,0
0.5199963,10,0,0,0
0.5204963,10,0,0,0
0.5209963,10,0,0,0
0.5214964,10,0,0,0
0.5219964,10,0,0,0
0.5224964,10,0,0,0
0.5229964,10,0,0,0
0.5234964,10,0,0,0
0.5239965,10,0,0,0
0.5244965,10,0,0,0
0.5249965,10,0,0,0
0.5254965,10,0,0,0
0.5259966,10,0,0,0
0.5264966,10,0,0,0
0.5269966,10,0,0,0
0.5274966,10,0,0,0
0.5279967,10,0,0,0
0.5284967,10,0,0,0
0.5289967,10,0,0,0
0.5294967,10,0,0,0
0.5299968,10,0,0,0
0.5304968,10,0,0,0
0.5309968,10,0,0,0
0.5314968,10,0,0,0
0.5319968,10,0,0,0
0.5324969,10,0,0,0
0.5329969,10,0,0,0
0.5334969,10,0,0,0
0.5339969,10,0,0,0
0.534497,10,0,0,0
0.534997,10,0,0,0
0.535497,10,0,0,0
0.535997,10,0,0,0
0.5364971,10,0,0,0
0.5369971,10,0,0,0
0.5374971,10,0,0,0
0.5379971,10,0,0,0
0.5384971,10,0,0,0
0.5389972,10,0,0,0
0.5394972,10,0,0,0
0.5399972,10,0,0,0
0.5404972,10,0,0,0
0.5409973,10,0,0,0
0.5414973,10,0,0,0
0.5419973,10,0,0,0
0.5424973,10,0,0,0
0.5429974,10,0,0,0
0.5434974,10,0,0,0
0.5439974,10,0,0,0
0.5444974,10,0,0,0
0.5449975,10,0,0,0
0.5454975,10,0,0,0
0.5459975,10,0,0,0
0.5464975,10,0,0,0
0.5469975,10,0,0,0
0.5474976,10,0,0,0
0.5479976,10,0,0,0
0.5484976,10,0,0,0
0.5489976,10,0,0,0
0.5494977,10,0,0,0
0.5499977,10,0,0,0
0.5504977,10,0,0,0
0.5509977,10,0,0,0
0.5514978,10,0,0,0
0.5519978,10,0,0,0
0.5524978,10,0,0,0
0.5529978,10,0,0,0
0.5534979,10,0,0,0
0.5539979,10,0,0,0
0.5544979,10,0,0,0
0.5549979,10,0,0,0
0.5554979,10,0,0,0
0.555998,10,0,0,0
0.556498,10,0,0,0
0.556998,10,0,0,0
0.557498,10,0,0,0
0.5579981,10,0,0,0
0.5584981,10,0,0,0
0.5589981,10,0,0,0
0.5594981,10,0,0,0
0.5599982,10,0,0,0
0.5604982,10,0,0,0
0.5609982,10,0,0,0
0.5614982,10,0,0,0
0.5619982,10,0,0,0
0.5624983,10,0,0,0
0.5629983,10,0,0,0
0.5634983,10,0,0,0
0.5639983,10,0,0,0
0.5644984,10,0,0,0
0.5649984,10,0,0,0
0.5654984,10,0,0,0
0.5659984,10,0,0,0
0.5664985,10,0,0,0
0.5669985,10,0,0,0
0.5674985,10,0,0,0
0.5679985,10,0,0,0
0.5684986,10,0,0,0
0.5689986,10,0,0,0
0.5694986,10,0,0,0
0.5699986,10,0,0,0
0.5704986,10,0,0,0
0.5709987,10,0,0,0
0.5714987,10,0,0,0
0.5719987,10,0,0,0
0.5724987,10,0,0,0
0.5729988,10,0,0,0
0.5734988,10,0,0,0
0.5739988,10,0,0,0
0.5744988,10,0,0,0
0.5749989,10,0,0,0
0.5754989,10,0,0,0
0.5759989,10,0,0,0
0.5764989,10,0,0,0
0.5769989,10,0,0,0
0.577499,10,0,0,0
0.577999,10,0,0,0
0.578499,10,0,0,0
0.578999,10,0,0,0
0.5794991,10,0,0,0
0.5799991,10,0,0,0
0.5804991,10,0,0,0
0.5809991,10,0,0,0
0.5814992,10,0,0,0
0.5819992,10,0,0,0
0.5824992,10,0,0,0
0.5829992,10,0,0,0
0.5834993,10,0,0,0
0.5839993,10,0,0,0
0.5844993,10,0,0,0
0.5849993,10,0,0,0
0.5854993,10,0,0,0
0.5859994,10,0,0,0
0.5864994,10,0,0,0
0.5869994,10,0,0,0
0.5874994,10,0,0,0
0.5879995,10,0,0,0
0.5884995,10,0,0,0
0.5889995,10,0,0,0
0.5894995,10,0,0,0
0.5899996,10,0,0,0
0.5904996,10,0,0,0
0.5909996,10,0,0,0
0.5914996,10,0,0,0
0.5919997,10,0,0,0
0.5924997,10,0,0,0
0.5929997,10,0,0,0
0.5934997,10,0,0,0
0.5939997,10,0,0,0
0.5944998,10,0,0,0
0.5949998,10,0,0,0
0.5954998,10,0,0,0
0.5959998,10,0,0,0
0.5964999,10,0,0,0
0.5969999,10,0,0,0
0.5974999,10,0,0,0
0.5979999,10,0,0,0
0.5985,10,0,0,0
0.599,10,0,0,0
0.5995,10,0,0,0
0.6,10,0,0,0
0.6005,10,0,0,0
0.6010001,10,0,0,0
0.6015001,10,0,0,0
0.6020001,10,0,0,0
0.6025001,10,0,0,0
0.6030002,10,0,0,0
0.6035002,10,0,0,0
0.6040002,10,0,0,0
0.6045002,10,0,0,0
0.6050003,10,0,0,0
0.6055003,10,0,0,0
0.6060003,10,0,0,0
0.6065003,10,0,0,0
0.6070004,10,0,0,0
0.6075004,10,0,0,0
0.6080004,10,0,0,0
0.6085004,10,0,0,0
0.6090004,10,0,0,0
0.6095005,10,0,0,0
0.6100005,10,0,0,0
0.6105005,10,0,0,0
0.6110005,10,0,0,0
0.6115006,10,0,0,0
0.6120006,10,0,0,0
0.6125006,10,0,0,0
0.6130006,10,0,0,0
0.6135007,10,0,0,0
0.6140007,10,0,0,0
0.6145007,10,0,0,0
0.6150007,10,0,0,0
0.6155007,10,0,0,0
0.6160008,10,0,0,0
0.6165008,10,0,0,0
0.6170008,10,0,0,0
0.6175008,10,0,0,0
0.6180009,10,0,0,0
0.6185009,10,0,0,0
0.6190009,10,0,0,0
0.6195009,10,0,0,0
0.620001,10,0,0,0
0.620501,10,0,0,0
0.621001,10,0,0,0
0.621501,10,0,0,0
0.6220011,10,0,0,0
0.6225011,10,0,0,0
0.6230011,10,0,0,0
0.6235011,10,0,0,0
0.6240011,10,0,0,0
0.6245012,10,0,0,0
0.6250012,10,0,0,0
0.6255012,10,0,0,0
0.6260012,10,0,0,0
0.6265013,10,0,0,0
0.6270013,10,0,0,0
0.6275013,10,0,0,0
0.6280013,10,0,0,0
0.6285014,10,0,0,0
0.6290014,10,0,0,0
0.6295014,10,0,0,0
0.6300014,10,0,0,0
0.6305014,10,0,0,0
0.6310015,10,0,0,0
0.6315015,10,0,0,0
0.6320015,10,0,0,0
0.6325015,10,0,0,0
0.6330016,10,0,0,0
0.6335016,10,0,0,0
0.6340016,10,0,0,0
0.6345016,10,0,0,0
0.6350017,10,0,0,0
0.6355017,10,0,0,0
0.6360017,10,0,0,0
0.6365017,10,0,0,0
0.6370018,10,0,0,0
0.6375018,10,0,0,0
0.6380018,10,0,0,0
0.6385018,10,0,0,0
0.6390018,10,0,0,0
0.6395019,10,0,0,0
0.6400019,10,0,0,0
0.6405019,10,0,0,0
0.6410019,10,0,0,0
0.641502,10,0,0,0
0.642002,10,0,0,0
0.642502,10,0,0,0
0.643002,10,0,0,0
0.6435021,10,0,0,0
0.6440021,10,0,0,0
0.6445021,10,0,0,0
0.6450021,10,0,0,0
0.6455022,10,0,0,0
0.6460022,10,0,0,0
0.6465022,10,0,0,0
0.6470022,10,0,0,0
0.6475022,10,0,0,0
0.6480023,10,0,0,0
0.6485023,10,0,0,0
0.6490023,10,0,0,0
0.6495023,10,0,0,0
0.6500024,10,0,0,0
0.6505024,10,0,0,0
0.6510024,10,0,0,0
0.6515024,10,0,0,0
0.6520025,10,0,0,0
0.6525025,10,0,0,0
0.6530025,10,0,0,0
0.6535025,10,0,0,0
0.6540025,10,0,0,0
0.6545026,10,0,0,0
0.6550026,10,0,0,0
0.6555026,10,0,0,0
0.6560026,10,0,0,0
0.6565027,10,0,0,0
0.6570027,10,0,0,0
0.6575027,10,0,0,0
0.6580027,10,0,0,0
0.6585028,10,0,0,0
0.6590028,10,0,0,0
0.6595028,10,0,0,0
0.6600028,10,0,0,0
0.6605029,10,0,0,0
0.6610029,10,0,0,0
0.6615029,10,0,0,0
0.6620029,10,0,0,0
0.6625029,10,0,0,0
0.663003,10,0,0,0
0.663503,10,0,0,0
0.664003,10,0,0,0
0.664503,10,0,0,0
0.6650031,10,0,0,0
0.6655031,10,0,0,0
0.6660031,10,0,0,0
0.6665031,10,0,0,0
0.6670032,10,0,0,0
0.6675032,10,0,0,0
0.6680032,10,0,0,0
0.6685032,10,0,0,0
0.6690032,10,0,0,0
0.6695033,10,0,0,0
0.6700033,10,0,0,0
0.6705033,10,0,0,0
0.6710033,10,0,0,0
0.6715034,10,0,0,0
0.6720034,10,0,0,0
0.6725034,10,0,0,0
0.6730034,10,0,0,0
0.6735035,10,0,0,0
0.6740035,10,0,0,0
0.6745035,10,0,0,0
0.6750035,10,0,0,0
0.6755036,10,0,0,0
0.6760036,10,0,0,0
0.6765036,10,0,0,0
0.6770036,10,0,0,0
0.6775036,10,0,0,0
0.6780037,10,0,0,0
0.6785037,10,0,0,0
0.6790037,10,0,0,0
0.6795037,10,0,0,0
0.6800038,10,0,0,0
0.6805038,10,0,0,0
0.6810038,10,0,0,0
0.6815038,10,0,0,0
0.6820039,10,0,0,0
0.6825039,10,0,0,0
0.6830039,10,0,0,0
0.6835039,10,0,0,0
0.6840039,10,0,0,0
0.684504,10,0,0,0
0.685004,10,0,0,0
0.685504,10,0,0,0
0.686004,10,0,0,0
0.6865041,10,0,0,0
0.6870041,10,0,0,0
0.6875041,10,0,0,0
0.6880041,10,0,0,0
0.6885042,10,0,0,0
0.6890042,10,0,0,0
0.6895042,10,0,0,0
0.6900042,10,0,0,0
0.6905043,10,0,0,0
0.6910043,10,0,0,0
0.6915043,10,0,0,0
0.6920043,10,0,0,0
0.6925043,10,0,0,0
0.6930044,10,0,0,0
0.6935044,10,0,0,0
0.6940044,10,0,0,0
0.6945044,10,0,0,0
0.6950045,10,0,0,0
0.6955045,10,0,0,0
0.6960045,10,0,0,0
0.6965045,10,0,0,0
0.6970046,10,0,0,0
0.6975046,10,0,0,0
0.6980046,10,0,0,0
0.6985046,10,0,0,0
0.6990047,10,0,0,0
0.6995047,10,0,0,0
0.7000047,10,0,0,0
0.7005047,10,0,0,0
0.7010047,10,0,0,0
0.7015048,10,0,0,0
0.7020048,10,0,0,0
0.7025048,10,0,0,0
0.7030048,10,0,0,0
0.7035049,10,0,0,0
0.7040049,10,0,0,0
0.7045049,10,0,0,0
0.7050049,10,0,0,0
0.705505,10,0,0,0
0.706005,10,0,0,0
0.706505,10,0,0,0
0.707005,10,0,0,0
0.707505,10,0,0,0
0.7080051,10,0,0,0
0.7085051,10,0,0,0
0.7090051,10,0,0,0
0.7095051,10,0,0,0
0.7100052,10,0,0,0
0.7105052,10,0,0,0
0.7110052,10,0,0,0
0.7115052,10,0,0,0
0.7120053,10,0,0,0
0.7125053,10,0,0,0
0.7130053,10,0,0,0
0.7135053,10,0,0,0
0.7140054,10,0,0,0
0.7145054,10,0,0,0
0.7150054,10,0,0,0
0.7155054,10,0,0,0
0.7160054,10,0,0,0
0.7165055,10,0,0,0
0.7170055,10,0,0,0
0.7175055,10,0,0,0
0.7180055,10,0,0,0
0.7185056,10,0,0,0
0.7190056,10,0,0,0
0.7195056,10,0,0,0
0.7200056,10,0,0,0
0.7205057,10,0,0,0
0.7210057,10,0,0,0
0.7215057,10,0,0,0
0.7220057,10,0,0,0
0.7225057,10,0,0,0
0.7230058,10,0,0,0
0.7235058,10,0,0,0
0.7240058,10,0,0,0
0.7245058,10,0,0,0
0.7250059,10,0,0,0
0.7255059,10,0,0,0
0.7260059,10,0,0,0
0.7265059,10,0,0,0
0.727006,10,0,0,0
0.727506,10,0,0,0
0.728006,10,0,0,0
0.728506,10,0,0,0
0.7290061,10,0,0,0
0.7295061,10,0,0,0
0.7300061,10,0,0,0
0.7305061,10,0,0,0
0.7310061,10,0,0,0
0.7315062,10,0,0,0
0.7320062,10,0,0,0
0.7325062,10,0,0,0
0.7330062,10,0,0,0
0.7335063,10,0,0,0
0.7340063,10,0,0,0
0.7345063,10,0,0,0
0.7350063,10,0,0,0
0.7355064,10,0,0,0
0.7360064,10,0,0,0
0.7365064,10,0,0,0
0.7370064,10,0,0,0
0.7375064,10,0,0,0
0.7380065,10,0,0,0
0.7385065,10,0,0,0
0.7390065,10,0,0,0
0.7395065,10,0,0,0
0.7400066,10,0,0,0
0.7405066,10,0,0,0
0.7410066,10,0,0,0
0.7415066,10,0,0,0
0.7420067,10,0,0,0
0.7425067,10,0,0,0
0.7430067,10,0,0,0
0.7435067,10,0,0,0
0.7440068,10,0,0,0
0.7445068,10,0,0,0
0.7450068,10,0,0,0
0.7455068,10,0,0,0
0.7460068,10,0,0,0
0.7465069,10,0,0,0
0.7470069,10,0,0,0
0.7475069,10,0,0,0
0.7480069,10,0,0,0
0.748507,10,0,0,0
0.749007,10,0,0,0
0.749507,10,0,0,0
0.750007,10,0,0,0
0.7505071,10,0,0,0
0.7510071,10,0,0,0
0.7515071,10,0,0,0
0.7520071,10,0,0,0
0.7525072,10,0,0,0
0.7530072,10,0,0,0
0.7535072,10,0,0,0
0.7540072,10,0,0,0
0.7545072,10,0,0,0
0.7550073,10,0,0,0
0.7555073,10,0,0,0
0.7560073,10,0,0,0
0.7565073,10,0,0,0
0.7570074,10,0,0,0
0.7575074,10,0,0,0
0.7580074,10,0,0,0
0.7585074,10,0,0,0
0.7590075,10,0,0,0
0.7595075,10,0,0,0
0.7600075,10,0,0,0
0.7605075,10,0,0,0
0.7610075,10,0,0,0
0.7615076,10,0,0,0
0.7620076,10,0,0,0
0.7625076,10,0,0,0
0.7630076,10,0,0,0
0.7635077,10,0,0,0
0.7640077,10,0,0,0
0.7645077,10,0,0,0
0.7650077,10,0,0,0
0.7655078,10,0,0,0
0.7660078,10,0,0,0
0.7665078,10,0,0,0
0.7670078,10,0,0,0
0.7675079,10,0,0,0
0.7680079,10,0,0,0
0.7685079,10,0,0,0
0.7690079,10,0,0,0
0.7695079,10,0,0,0
0.770008,10,0,0,0
0.770508,10,0,0,0
0.771008,10,0,0,0
0.771508,10,0,0,0
0.7720081,10,0,0,0
0.7725081,10,0,0,0
0.7730081,10,0,0,0
0.7735081,10,0,0,0
0.7740082,10,0,0,0
0.7745082,10,0,0,0
0.7750082,10,0,0,0
0.7755082,10,0,0,0
0.7760082,10,0,0,0
0.7765083,10,0,0,0
0.7770083,10,0,0,0
0.7775083,10,0,0,0
0.7780083,10,0,0,0
0.7785084,10,0,0,0
0.7790084,10,0,0,0
0.7795084,10,0,0,0
0.7800084,10,0,0,0
0.7805085,10,0,0,0
0.7810085,10,0,0,0
0.7815085,10,0,0,0
0.7820085,10,0,0,0
0.7825086,10,0,0,0
0.7830086,10,0,0,0
0.7835086,10,0,0,0
0.7840086,10,0,0,0
0.7845086,10,0,0,0
0.7850087,10,0,0,0
0.7855087,10,0,0,0
0.7860087,10,0,0,0
0.7865087,10,0,0,0
0.7870088,10,0,0,0
0.7875088,10,0,0,0
0.7880088,10,0,0,0
0.7885088,10,0,0,0
0.7890089,10,0,0,0
0.7895089,10,0,0,0
0.7900089,10,0,0,0
0.7905089,10,0,0,0
0.7910089,10,0,0,0
0.791509,10,0,0,0
0.792009,10,0,0,0
0.792509,10,0,0,0
0.793009,10,0,0,0
0.7935091,10,0,0,0
0.7940091,10,0,0,0
0.7945091,10,0,0,0
0.7950091,10,0,0,0
0.7955092,10,0,0,0
0.7960092,10,0,0,0
0.7965092,10,0,0,0
0.7970092,10,0,0,0
0.7975093,10,0,0,0
0.7980093,10,0,0,0
0.7985093,10,0,0,0
0.7990093,10,0,0,0
0.7995093,10,0,0,0
0.8000094,10,0,0,0
0.8005094,10,0,0,0
0.8010094,10,0,0,0
0.8015094,10,0,0,0
0.8020095,10,0,0,0
0.8025095,10,0,0,0
0.8030095,10,0,0,0
0.8035095,10,0,0,0
0.8040096,10,0,0,0
0.8045096,10,0,0,0
0.8050096,10,0,0,0
0.8055096,10,0,0,0
0.8060097,10,0,0,0
0.8065097,10,0,0,0
0.8070097,10,0,0,0
0.8075097,10,0,0,0
0.8080097,10,0,0,0
0.8085098,10,0,0,0
0.8090098,10,0,0,0
0.8095098,10,0,0,0
0.8100098,10,0,0,0
0.8105099,10,0,0,0
0.8110099,10,0,0,0
0.8115099,10,0,0,0
0.8120099,10,0,0,0
0.81251,10,0,0,0
0.81301,10,0,0,0
0.81351,10,0,0,0
0.81401,10,0,0,0
0.81451,10,0,0,0
0.8150101,10,0,0,0
0.8155101,10,0,0,0
0.8160101,10,0,0,0
0.8165101,10,0,0,0
0.8170102,10,0,0,0
0.8175102,10,0,0,0
0.8180102,10,0,0,0
0.8185102,10,0,0,0
0.8190103,10,0,0,0
0.8195103,10,0,0,0
0.8200103,10,0,0,0
0.8205103,10,0,0,0
0.8210104,10,0,0,0
0.8215104,10,0,0,0
0.8220104,10,0,0,0
0.8225104,10,0,0,0
0.8230104,10,0,0,0
0.8235105,10,0,0,0
0.8240105,10,0,0,0
0.8245105,10,0,0,0
0.8250105,10,0,0,0
0.8255106,10,0,0,0
0.8260106,10,0,0,0
0.8265106,10,0,0,0
0.8270106,10,0,0,0
0.8275107,10,0,0,0
0.8280107,10,0,0,0
0.8285107,10,0,0,0
0.8290107,10,0,0,0
0.8295107,10,0,0,0
0.8300108,10,0,0,0
0.8305108,10,0,0,0
0.8310108,10,0,0,0
0.8315108,10,0,0,0
0.8320109,10,0,0,0
0.8325109,10,0,0,0
0.8330109,10,0,0,0
0.8335109,10,0,0,0
0.834011,10,0,0,0
0.834511,10,0,0,0
0.835011,10,0,0,0
0.835511,10,0,0,0
0.8360111,10,0,0,0
0.8365111,10,0,0,0
0.8370111,10,0,0,0
0.8375111,10,0,0,0
0.8380111,10,0,0,0
0.8385112,10,0,0,0
0.8390112,10,0,0,0
0.8395112,10,0,0,0
0.8400112,10,0,0,0
0.8405113,10,0,0,0
0.8410113,10,0,0,0
0.8415113,10,0,0,0
0.8420113,10,0,0,0
0.8425114,10,0,0,0
0.8430114,10,0,0,0
0.8435114,10,0,0,0
0.8440114,10,0,0,0
0.8445114,10,0,0,0
0.8450115,10,0,0,0
0.8455115,10,0,0,0
0.8460115,10,0,0,0
0.8465115,10,0,0,0
0.8470116,10,0,0,0
0.8475116,10,0,0,0
0.8480116,10,0,0,0
0.8485116,10,0,0,0
0.8490117,10,0,0,0
0.8495117,10,0,0,0
0.8500117,10,0,0,0
0.8505117,10,0,0,0
0.8510118,10,0,0,0
0.8515118,10,0,0,0
0.8520118,10,0,0,0
0.8525118,10,0,0,0
0.8530118,10,0,0,0
0.8535119,10,0,0,0
0.8540119,10,0,0,0
0.8545119,10,0,0,0
0.8550119,10,0,0,0
0.855512,10,0,0,0
0.856012,10,0,0,0
0.856512,10,0,0,0
0.857012,10,0,0,0
0.8575121,10,0,0,0
0.8580121,10,0,0,0
0.8585121,10,0,0,0
0.8590121,10,0,0,0
0.8595122,10,0,0,0
0.8600122,10,0,0,0
0.8605122,10,0,0,0
0.8610122,10,0,0,0
0.8615122,10,0,0,0
0.8620123,10,0,0,0
0.8625123,10,0,0,0
0.8630123,10,0,0,0
0.8635123,10,0,0,0
0.8640124,10,0,0,0
0.8645124,10,0,0,0
0.8650124,10,0,0,0
0.8655124,10,0,0,0
0.8660125,10,0,0,0
0.8665125,10,0,0,0
0.8670125,10,0,0,0
0.8675125,10,0,0,0
0.8680125,10,0,0,0
0.8685126,10,0,0,0
0.8690126,10,0,0,0
0.8695126,10,0,0,0
0.8700126,10,0,0,0
0.8705127,10,0,0,0
0.8710127,10,0,0,0
0.8715127,10,0,0,0
0.8720127,10,0,0,0
0.8725128,10,0,0,0
0.8730128,10,0,0,0
0.8735128,10,0,0,0
0.8740128,10,0,0,0
0.8745129,10,0,0,0
0.8750129,10,0,0,0
0.8755129,10,0,0,0
0.8760129,10,0,0,0
0.8765129,10,0,0,0
0.877013,10,0,0,0
0.877513,10,0,0,0
0.878013,10,0,0,0
0.878513,10,0,0,0
0.8790131,10,0,0,0
0.8795131,10,0,0,0
0.8800131,10,0,0,0
0.8805131,10,0,0,0
0.8810132,10,0,0,0
0.8815132,10,0,0,0
0.8820132,10,0,0,0
0.8825132,10,0,0,0
0.8830132,10,0,0,0
0.8835133,10,0,0,0
0.8840133,10,0,0,0
0.8845133,10,0,0,0
0.8850133,10,0,0,0
0.8855134,10,0,0,0
0.8860134,10,0,0,0
0.8865134,10,0,0,0
0.8870134,10,0,0,0
0.8875135,10,0,0,0
0.8880135,10,0,0,0
0.8885135,10,0,0,0
0.8890135,10,0,0,0
0.8895136,10,0,0,0
0.8900136,10,0,0,0
0.8905136,10,0,0,0
0.8910136,10,0,0,0
0.8915136,10,0,0,0
0.8920137,10,0,0,0
0.8925137,10,0,0,0
0.8930137,10,0,0,0
0.8935137,10,0,0,0
0.8940138,10,0,0,0
0.8945138,10,0,0,0
0.8950138,10,0,0,0
0.8955138,10,0,0,0
0.8960139,10,0,0,0
0.8965139,10,0,0,0
0.8970139,10,0,0,0
0.8975139,10,0,0,0
0.8980139,10,0,0,0
0.898514,10,0,0,0
0.899014,10,0,0,0
0.899514,10,0,0,0
0.900014,10,0,0,0
0.9005141,10,0,0,0
0.9010141,10,0,0,0
0.9015141,10,0,0,0
0.9020141,10,0,0,0
0.9025142,10,0,0,0
0.9030142,10,0,0,0
0.9035142,10,0,0,0
0.9040142,10,0,0,0
0.9045143,10,0,0,0
0.9050143,10,0,0,0
0.9055143,10,0,0,0
0.9060143,10,0,0,0
0.9065143,10,0,0,0
0.9070144,10,0,0,0
0.9075144,10,0,0,0
0.9080144,10,0,0,0
0.9085144,10,0,0,0
0.9090145,10,0,0,0
0.9095145,10,0,0,0
0.9100145,10,0,0,0
0.9105145,10,0,0,0
0.9110146,10,0,0,0
0.9115146,10,0,0,0
0.9120146,10,0,0,0
0.9125146,10,0,0,0
0.9130147,10,0,0,0
0.9135147,10,0,0,0
0.9140147,10,0,0,0
0.9145147,10,0,0,0
0.9150147,10,0,0,0
0.9155148,10,0,0,0
0.9160148,10,0,0,0
0.9165148,10,0,0,0
0.9170148,10,0,0,0
0.9175149,10,0,0,0
0.9180149,10,0,0,0
0.9185149,10,0,0,0
0.9190149,10,0,0,0
0.919515,10,0,0,0
0.920015,10,0,0,0
0.920515,10,0,0,0
0.921015,10,0,0,0
0.921515,10,0,0,0
0.9220151,10,0,0,0
0.9225151,10,0,0,0
0.9230151,10,0,0,0
0.9235151,10,0,0,0
0.9240152,10,0,0,0
0.9245152,10,0,0,0
0.9250152,10,0,0,0
0.9255152,10,0,0,0
0.9260153,10,0,0,0
0.9265153,10,0,0,0
0.9270153,10,0,0,0
0.9275153,10,0,0,0
0.9280154,10,0,0,0
0.9285154,10,0,0,0
0.9290154,10,0,0,0
0.9295154,10,0,0,0
0.9300154,10,0,0,0
0.9305155,10,0,0,0
0.9310155,10,0,0,0
0.9315155,10,0,0,0
0.9320155,10,0,0,0
0.9325156,10,0,0,0
0.9330156,10,0,0,0
0.9335156,10,0,0,0
0.9340156,10,0,0,0
0.9345157,10,0,0,0
0.9350157,10,0,0,0
0.9355157,10,0,0,0
0.9360157,10,0,0,0
0.9365157,10,0,0,0
0.9370158,10,0,0,0
0.9375158,10,0,0,0
0.9380158,10,0,0,0
0.9385158,10,0,0,0
0.9390159,10,0,0,0
0.9395159,10,0,0,0
0.9400159,10,0,0,0
0.9405159,10,0,0,0
0.941016,10,0,0,0
0.941516,10,0,0,0
0.942016,10,0,0,0
0.942516,10,0,0,0
0.9430161,10,0,0,0
0.9435161,10,0,0,0
0.9440161,10,0,0,0
0.9445161,10,0,0,0
0.9450161,10,0,0,0
0.9455162,10,0,0,0
0.9460162,10,0,0,0
0.9465162,10,0,0,0
0.9470162,10,0,0,0
0.9475163,10,0,0,0
0.9480163,10,0,0,0
0.9485163,10,0,0,0
0.9490163,10,0,0,0
0.9495164,10,0,0,0
0.9500164,10,0,0,0
0.9505164,10,0,0,0
0.9510164,10,0,0,0
0.9515164,10,0,0,0
0.9520165,10,0,0,0
0.9525165,10,0,0,0
0.9530165,10,0,0,0
0.9535165,10,0,0,0
0.9540166,10,0,0,0
0.9545166,10,0,0,0
0.9550166,10,0,0,0
0.9555166,10,0,0,0
0.9560167,10,0,0,0
0.9565167,10,0,0,0
0.9570167,10,0,0,0
0.9575167,10,0,0,0
0.9580168,10,0,0,0
0.9585168,10,0,0,0
0.9590168,10,0,0,0
0.9595168,10,0,0,0
0.9600168,10,0,0,0
0.9605169,10,0,0,0
0.9610169,10,0,0,0
0.9615169,10,0,0,0
0.9620169,10,0,0,0
0.962517,10,0,0,0
0.963017,10,0,0,0
0.963517,10,0,0,0
0.964017,10,0,0,0
0.9645171,10,0,0,0
0.9650171,10,0,0,0
0.9655171,10,0,0,0
0.9660171,10,0,0,0
0.9665172,10,0,0,0
0.9670172,10,0,0,0
0.9675172,10,0,0,0
0.9680172,10,0,0,0
0.9685172,10,0,0,0
0.9690173,10,0,0,0
0.9695173,10,0,0,0
0.9700173,10,0,0,0
0.9705173,10,0,0,0
0.9710174,10,0,0,0
0.9715174,10,0,0,0
0.9720174,10,0,0,0
0.9725174,10,0,0,0
0.9730175,10,0,0,0
0.9735175,10,0,0,0
0.9740175,10,0,0,0
0.9745175,10,0,0,0
0.9750175,10,0,0,0
0.9755176,10,0,0,0
0.9760176,10,0,0,0
0.9765176,10,0,0,0
0.9770176,10,0,0,0
0.9775177,10,0,0,0
0.9780177,10,0,0,0
0.9785177,10,0,0,0
0.9790177,10,0,0,0
0.9795178,10,0,0,0
0.9800178,10,0,0,0
0.9805178,10,0,0,0
0.9810178,10,0,0,0
0.9815179,10,0,0,0
0.9820179,10,0,0,0
0.9825179,10,0,0,0
0.9830179,10,0,0,0
0.9835179,10,0,0,0
0.984018,10,0,0,0
0.984518,10,0,0,0
0.985018,10,0,0,0
0.985518,10,0,0,0
0.9860181,10,0,0,0
0.9865181,10,0,0,0
0.9870181,10,0,0,0
0.9875181,10,0,0,0
0.9880182,10,0,0,0
0.9885182,10,0,0,0
0.9890182,10,0,0,0
0.9895182,10,0,0,0
0.9900182,10,0,0,0
0.9905183,10,0,0,0
0.9910183,10,0,0,0
0.9915183,10,0,0,0
0.9920183,10,0,0,0
0.9925184,10,0,0,0
0.9930184,10,0,0,0
0.9935184,10,0,0,0
0.9940184,10,0,0,0
0.9945185,10,0,0,0
0.9950185,10,0,0,0
0.9955185,10,0,0,0
0.9960185,10,0,0,0
0.9965186,10,0,0,0
0.9970186,10,0,0,0
0.9975186,10,0,0,0
0.9980186,10,0,0,0
0.9985186,10,0,0,0
0.9990187,10,0,0,0
0.9995187,10,0,0,0
1.000019,10,0,0,0
1.000519,10,0,0,0
1.001019,10,0,0,0
1.001519,10,0,0,0
1.002019,10,0,0,0
1.002519,10,0,0,0
1.003018,10,0,0,0
1.003518,10,0,0,0
1.004018,10,0,0,0
1.004518,10,0,0,0
1.005018,10,0,0,0
